"Plot Title:  21182136"
"#","Date Time, GMT+03:00","Abs Pres, kPa (LGR S/N: 21182136, SEN S/N: 21182136, LBL: Кизил-кобинка уровень)","Temp, °C (LGR S/N: 21182136, SEN S/N: 21182136, LBL: Кизил-кобинка температура)","Coupler Detached (LGR S/N: 21182136)","Coupler Attached (LGR S/N: 21182136)","Host Connected (LGR S/N: 21182136)","End Of File (LGR S/N: 21182136)"
1732,06.22.22 04:10:00 PM,96.063,14.134,,,,
1733,06.22.22 04:20:00 PM,96.085,14.134,,,,
1734,06.22.22 04:30:00 PM,96.076,14.038,,,,
1735,06.22.22 04:40:00 PM,96.055,14.038,,,,
1736,06.22.22 04:50:00 PM,96.065,14.038,,,,
1737,06.22.22 05:00:00 PM,96.065,14.038,,,,
1738,06.22.22 05:10:00 PM,96.035,13.942,,,,
1739,06.22.22 05:20:00 PM,96.035,13.942,,,,
1740,06.22.22 05:30:00 PM,96.035,13.942,,,,
1741,06.22.22 05:40:00 PM,96.027,13.846,,,,
1742,06.22.22 05:50:00 PM,96.038,13.846,,,,
1743,06.22.22 06:00:00 PM,96.040,13.750,,,,
1744,06.22.22 06:10:00 PM,96.073,13.750,,,,
1745,06.22.22 06:20:00 PM,96.053,13.654,,,,
1746,06.22.22 06:30:00 PM,96.075,13.654,,,,
1747,06.22.22 06:40:00 PM,96.075,13.654,,,,
1748,06.22.22 06:50:00 PM,96.067,13.558,,,,
1749,06.22.22 07:00:00 PM,96.056,13.558,,,,
1750,06.22.22 07:10:00 PM,96.069,13.461,,,,
1751,06.22.22 07:20:00 PM,96.080,13.461,,,,
1752,06.22.22 07:30:00 PM,96.071,13.365,,,,
1753,06.22.22 07:40:00 PM,96.082,13.365,,,,
1754,06.22.22 07:50:00 PM,96.093,13.365,,,,
1755,06.22.22 08:00:00 PM,96.095,13.269,,,,
1756,06.22.22 08:10:00 PM,96.095,13.269,,,,
1757,06.22.22 08:20:00 PM,96.108,13.173,,,,
1758,06.22.22 08:30:00 PM,96.097,13.173,,,,
1759,06.22.22 08:40:00 PM,96.121,13.076,,,,
1760,06.22.22 08:50:00 PM,96.132,13.076,,,,
1761,06.22.22 09:00:00 PM,96.143,13.076,,,,
1762,06.22.22 09:10:00 PM,96.145,12.980,,,,
1763,06.22.22 09:20:00 PM,96.167,12.980,,,,
1764,06.22.22 09:30:00 PM,96.169,12.883,,,,
1765,06.22.22 09:40:00 PM,96.202,12.883,,,,
1766,06.22.22 09:50:00 PM,96.215,12.787,,,,
1767,06.22.22 10:00:00 PM,96.226,12.787,,,,
1768,06.22.22 10:10:00 PM,96.217,12.690,,,,
1769,06.22.22 10:20:00 PM,96.206,12.690,,,,
1770,06.22.22 10:30:00 PM,96.208,12.594,,,,
1771,06.22.22 10:40:00 PM,96.208,12.594,,,,
1772,06.22.22 10:50:00 PM,96.200,12.497,,,,
1773,06.22.22 11:00:00 PM,96.211,12.497,,,,
1774,06.22.22 11:10:00 PM,96.180,12.401,,,,
1775,06.22.22 11:20:00 PM,96.191,12.401,,,,
1776,06.22.22 11:30:00 PM,96.182,12.304,,,,
1777,06.22.22 11:40:00 PM,96.193,12.304,,,,
1778,06.22.22 11:50:00 PM,96.171,12.304,,,,
1779,06.23.22 12:00:00 AM,96.184,12.207,,,,
1780,06.23.22 12:10:00 AM,96.152,12.207,,,,
1781,06.23.22 12:20:00 AM,96.152,12.207,,,,
1782,06.23.22 12:30:00 AM,96.121,12.110,,,,
1783,06.23.22 12:40:00 AM,96.121,12.110,,,,
1784,06.23.22 12:50:00 AM,96.121,12.110,,,,
1785,06.23.22 01:00:00 AM,96.112,12.013,,,,
1786,06.23.22 01:10:00 AM,96.123,12.013,,,,
1787,06.23.22 01:20:00 AM,96.123,12.013,,,,
1788,06.23.22 01:30:00 AM,96.112,12.013,,,,
1789,06.23.22 01:40:00 AM,96.112,12.013,,,,
1790,06.23.22 01:50:00 AM,96.093,11.916,,,,
1791,06.23.22 02:00:00 AM,96.071,11.916,,,,
1792,06.23.22 02:10:00 AM,96.082,11.916,,,,
1793,06.23.22 02:20:00 AM,96.093,11.916,,,,
1794,06.23.22 02:30:00 AM,96.082,11.916,,,,
1795,06.23.22 02:40:00 AM,96.082,11.916,,,,
1796,06.23.22 02:50:00 AM,96.104,11.916,,,,
1797,06.23.22 03:00:00 AM,96.095,11.819,,,,
1798,06.23.22 03:10:00 AM,96.106,11.819,,,,
1799,06.23.22 03:20:00 AM,96.095,11.819,,,,
1800,06.23.22 03:30:00 AM,96.095,11.819,,,,
1801,06.23.22 03:40:00 AM,96.095,11.819,,,,
1802,06.23.22 03:50:00 AM,96.095,11.819,,,,
1803,06.23.22 04:00:00 AM,96.084,11.819,,,,
1804,06.23.22 04:10:00 AM,96.095,11.819,,,,
1805,06.23.22 04:20:00 AM,96.106,11.819,,,,
1806,06.23.22 04:30:00 AM,96.116,11.819,,,,
1807,06.23.22 04:40:00 AM,96.116,11.819,,,,
1808,06.23.22 04:50:00 AM,96.118,11.722,,,,
1809,06.23.22 05:00:00 AM,96.097,11.722,,,,
1810,06.23.22 05:10:00 AM,96.097,11.722,,,,
1811,06.23.22 05:20:00 AM,96.118,11.722,,,,
1812,06.23.22 05:30:00 AM,96.097,11.722,,,,
1813,06.23.22 05:40:00 AM,96.086,11.722,,,,
1814,06.23.22 05:50:00 AM,96.075,11.722,,,,
1815,06.23.22 06:00:00 AM,96.064,11.722,,,,
1816,06.23.22 06:10:00 AM,96.064,11.722,,,,
1817,06.23.22 06:20:00 AM,96.075,11.722,,,,
1818,06.23.22 06:30:00 AM,96.086,11.722,,,,
1819,06.23.22 06:40:00 AM,96.086,11.722,,,,
1820,06.23.22 06:50:00 AM,96.097,11.722,,,,
1821,06.23.22 07:00:00 AM,96.097,11.722,,,,
1822,06.23.22 07:10:00 AM,96.086,11.722,,,,
1823,06.23.22 07:20:00 AM,96.097,11.722,,,,
1824,06.23.22 07:30:00 AM,96.097,11.722,,,,
1825,06.23.22 07:40:00 AM,96.118,11.722,,,,
1826,06.23.22 07:50:00 AM,96.129,11.722,,,,
1827,06.23.22 08:00:00 AM,96.142,11.625,,,,
1828,06.23.22 08:10:00 AM,96.142,11.625,,,,
1829,06.23.22 08:20:00 AM,96.153,11.625,,,,
1830,06.23.22 08:30:00 AM,96.131,11.625,,,,
1831,06.23.22 08:40:00 AM,96.120,11.625,,,,
1832,06.23.22 08:50:00 AM,96.129,11.722,,,,
1833,06.23.22 09:00:00 AM,96.140,11.722,,,,
1834,06.23.22 09:10:00 AM,96.140,11.722,,,,
1835,06.23.22 09:20:00 AM,96.129,11.722,,,,
1836,06.23.22 09:30:00 AM,96.129,11.722,,,,
1837,06.23.22 09:40:00 AM,96.129,11.722,,,,
1838,06.23.22 09:50:00 AM,96.116,11.819,,,,
1839,06.23.22 10:00:00 AM,96.127,11.819,,,,
1840,06.23.22 10:10:00 AM,96.138,11.819,,,,
1841,06.23.22 10:20:00 AM,96.160,11.819,,,,
1842,06.23.22 10:30:00 AM,96.171,11.819,,,,
1843,06.23.22 10:40:00 AM,96.192,11.819,,,,
1844,06.23.22 10:50:00 AM,96.192,11.819,,,,
1845,06.23.22 11:00:00 AM,96.214,11.819,,,,
1846,06.23.22 11:10:00 AM,96.223,11.916,,,,
1847,06.23.22 11:20:00 AM,96.212,11.916,,,,
1848,06.23.22 11:30:00 AM,96.188,12.013,,,,
1849,06.23.22 11:40:00 AM,96.178,12.013,,,,
1850,06.23.22 11:50:00 AM,96.175,12.110,,,,
1851,06.23.22 12:00:00 PM,96.175,12.110,,,,
1852,06.23.22 12:10:00 PM,96.175,12.110,,,,
1853,06.23.22 12:20:00 PM,96.173,12.207,,,,
1854,06.23.22 12:30:00 PM,96.184,12.207,,,,
1855,06.23.22 12:40:00 PM,96.171,12.304,,,,
1856,06.23.22 12:50:00 PM,96.169,12.401,,,,
1857,06.23.22 01:00:00 PM,96.169,12.401,,,,
1858,06.23.22 01:10:00 PM,96.169,12.401,,,,
1859,06.23.22 01:20:00 PM,96.145,12.497,,,,
1860,06.23.22 01:30:00 PM,96.176,12.594,,,,
1861,06.23.22 01:40:00 PM,96.163,12.690,,,,
1862,06.23.22 01:50:00 PM,96.174,12.690,,,,
1863,06.23.22 02:00:00 PM,96.195,12.690,,,,
1864,06.23.22 02:10:00 PM,96.195,12.690,,,,
1865,06.23.22 02:20:00 PM,96.172,12.787,,,,
1866,06.23.22 02:30:00 PM,96.191,12.883,,,,
1867,06.23.22 02:40:00 PM,96.191,12.883,,,,
1868,06.23.22 02:50:00 PM,96.200,12.980,,,,
1869,06.23.22 03:00:00 PM,96.210,12.980,,,,
1870,06.23.22 03:10:00 PM,96.232,12.980,,,,
1871,06.23.22 03:20:00 PM,96.200,12.980,,,,
1872,06.23.22 03:30:00 PM,96.200,12.980,,,,
1873,06.23.22 03:40:00 PM,96.187,13.076,,,,
1874,06.23.22 03:50:00 PM,96.187,13.076,,,,
1875,06.23.22 04:00:00 PM,96.187,13.076,,,,
1876,06.23.22 04:10:00 PM,96.178,12.980,,,,
1877,06.23.22 04:20:00 PM,96.210,12.980,,,,
1878,06.23.22 04:30:00 PM,96.189,12.980,,,,
1879,06.23.22 04:40:00 PM,96.210,12.980,,,,
1880,06.23.22 04:50:00 PM,96.213,12.883,,,,
1881,06.23.22 05:00:00 PM,96.202,12.883,,,,
1882,06.23.22 05:10:00 PM,96.213,12.883,,,,
1883,06.23.22 05:20:00 PM,96.202,12.883,,,,
1884,06.23.22 05:30:00 PM,96.224,12.883,,,,
1885,06.23.22 05:40:00 PM,96.213,12.883,,,,
1886,06.23.22 05:50:00 PM,96.237,12.787,,,,
1887,06.23.22 06:00:00 PM,96.237,12.787,,,,
1888,06.23.22 06:10:00 PM,96.226,12.787,,,,
1889,06.23.22 06:20:00 PM,96.217,12.690,,,,
1890,06.23.22 06:30:00 PM,96.239,12.690,,,,
1891,06.23.22 06:40:00 PM,96.271,12.690,,,,
1892,06.23.22 06:50:00 PM,96.241,12.594,,,,
1893,06.23.22 07:00:00 PM,96.263,12.594,,,,
1894,06.23.22 07:10:00 PM,96.273,12.594,,,,
1895,06.23.22 07:20:00 PM,96.273,12.594,,,,
1896,06.23.22 07:30:00 PM,96.286,12.497,,,,
1897,06.23.22 07:40:00 PM,96.308,12.497,,,,
1898,06.23.22 07:50:00 PM,96.276,12.497,,,,
1899,06.23.22 08:00:00 PM,96.278,12.401,,,,
1900,06.23.22 08:10:00 PM,96.278,12.401,,,,
1901,06.23.22 08:20:00 PM,96.267,12.401,,,,
1902,06.23.22 08:30:00 PM,96.289,12.401,,,,
1903,06.23.22 08:40:00 PM,96.269,12.304,,,,
1904,06.23.22 08:50:00 PM,96.291,12.304,,,,
1905,06.23.22 09:00:00 PM,96.301,12.304,,,,
1906,06.23.22 09:10:00 PM,96.312,12.304,,,,
1907,06.23.22 09:20:00 PM,96.312,12.304,,,,
1908,06.23.22 09:30:00 PM,96.314,12.207,,,,
1909,06.23.22 09:40:00 PM,96.314,12.207,,,,
1910,06.23.22 09:50:00 PM,96.304,12.207,,,,
1911,06.23.22 10:00:00 PM,96.314,12.207,,,,
1912,06.23.22 10:10:00 PM,96.304,12.207,,,,
1913,06.23.22 10:20:00 PM,96.284,12.110,,,,
1914,06.23.22 10:30:00 PM,96.316,12.110,,,,
1915,06.23.22 10:40:00 PM,96.306,12.110,,,,
1916,06.23.22 10:50:00 PM,96.295,12.110,,,,
1917,06.23.22 11:00:00 PM,96.284,12.110,,,,
1918,06.23.22 11:10:00 PM,96.284,12.110,,,,
1919,06.23.22 11:20:00 PM,96.284,12.110,,,,
1920,06.23.22 11:30:00 PM,96.253,12.013,,,,
1921,06.23.22 11:40:00 PM,96.275,12.013,,,,
1922,06.23.22 11:50:00 PM,96.275,12.013,,,,
1923,06.24.22 12:00:00 AM,96.264,12.013,,,,
1924,06.24.22 12:10:00 AM,96.253,12.013,,,,
1925,06.24.22 12:20:00 AM,96.253,12.013,,,,
1926,06.24.22 12:30:00 AM,96.275,12.013,,,,
1927,06.24.22 12:40:00 AM,96.264,12.013,,,,
1928,06.24.22 12:50:00 AM,96.264,12.013,,,,
1929,06.24.22 01:00:00 AM,96.275,12.013,,,,
1930,06.24.22 01:10:00 AM,96.275,12.013,,,,
1931,06.24.22 01:20:00 AM,96.264,12.013,,,,
1932,06.24.22 01:30:00 AM,96.264,12.013,,,,
1933,06.24.22 01:40:00 AM,96.264,12.013,,,,
1934,06.24.22 01:50:00 AM,96.255,11.916,,,,
1935,06.24.22 02:00:00 AM,96.255,11.916,,,,
1936,06.24.22 02:10:00 AM,96.255,11.916,,,,
1937,06.24.22 02:20:00 AM,96.255,11.916,,,,
1938,06.24.22 02:30:00 AM,96.255,11.916,,,,
1939,06.24.22 02:40:00 AM,96.266,11.916,,,,
1940,06.24.22 02:50:00 AM,96.245,11.916,,,,
1941,06.24.22 03:00:00 AM,96.245,11.916,,,,
1942,06.24.22 03:10:00 AM,96.236,11.819,,,,
1943,06.24.22 03:20:00 AM,96.225,11.819,,,,
1944,06.24.22 03:30:00 AM,96.236,11.819,,,,
1945,06.24.22 03:40:00 AM,96.225,11.819,,,,
1946,06.24.22 03:50:00 AM,96.225,11.819,,,,
1947,06.24.22 04:00:00 AM,96.236,11.819,,,,
1948,06.24.22 04:10:00 AM,96.225,11.819,,,,
1949,06.24.22 04:20:00 AM,96.227,11.722,,,,
1950,06.24.22 04:30:00 AM,96.227,11.722,,,,
1951,06.24.22 04:40:00 AM,96.227,11.722,,,,
1952,06.24.22 04:50:00 AM,96.216,11.722,,,,
1953,06.24.22 05:00:00 AM,96.218,11.625,,,,
1954,06.24.22 05:10:00 AM,96.207,11.625,,,,
1955,06.24.22 05:20:00 AM,96.229,11.625,,,,
1956,06.24.22 05:30:00 AM,96.229,11.625,,,,
1957,06.24.22 05:40:00 AM,96.220,11.528,,,,
1958,06.24.22 05:50:00 AM,96.231,11.528,,,,
1959,06.24.22 06:00:00 AM,96.231,11.528,,,,
1960,06.24.22 06:10:00 AM,96.231,11.528,,,,
1961,06.24.22 06:20:00 AM,96.231,11.528,,,,
1962,06.24.22 06:30:00 AM,96.209,11.528,,,,
1963,06.24.22 06:40:00 AM,96.231,11.528,,,,
1964,06.24.22 06:50:00 AM,96.220,11.528,,,,
1965,06.24.22 07:00:00 AM,96.242,11.528,,,,
1966,06.24.22 07:10:00 AM,96.220,11.528,,,,
1967,06.24.22 07:20:00 AM,96.231,11.528,,,,
1968,06.24.22 07:30:00 AM,96.229,11.625,,,,
1969,06.24.22 07:40:00 AM,96.218,11.625,,,,
1970,06.24.22 07:50:00 AM,96.218,11.625,,,,
1971,06.24.22 08:00:00 AM,96.218,11.625,,,,
1972,06.24.22 08:10:00 AM,96.207,11.625,,,,
1973,06.24.22 08:20:00 AM,96.216,11.722,,,,
1974,06.24.22 08:30:00 AM,96.216,11.722,,,,
1975,06.24.22 08:40:00 AM,96.216,11.722,,,,
1976,06.24.22 08:50:00 AM,96.214,11.819,,,,
1977,06.24.22 09:00:00 AM,96.225,11.819,,,,
1978,06.24.22 09:10:00 AM,96.214,11.819,,,,
1979,06.24.22 09:20:00 AM,96.212,11.916,,,,
1980,06.24.22 09:30:00 AM,96.223,11.916,,,,
1981,06.24.22 09:40:00 AM,96.223,11.916,,,,
1982,06.24.22 09:50:00 AM,96.223,11.916,,,,
1983,06.24.22 10:00:00 AM,96.221,12.013,,,,
1984,06.24.22 10:10:00 AM,96.221,12.013,,,,
1985,06.24.22 10:20:00 AM,96.221,12.013,,,,
1986,06.24.22 10:30:00 AM,96.241,12.110,,,,
1987,06.24.22 10:40:00 AM,96.230,12.110,,,,
1988,06.24.22 10:50:00 AM,96.230,12.110,,,,
1989,06.24.22 11:00:00 AM,96.241,12.110,,,,
1990,06.24.22 11:10:00 AM,96.228,12.207,,,,
1991,06.24.22 11:20:00 AM,96.236,12.304,,,,
1992,06.24.22 11:30:00 AM,96.226,12.304,,,,
1993,06.24.22 11:40:00 AM,96.223,12.401,,,,
1994,06.24.22 11:50:00 AM,96.223,12.401,,,,
1995,06.24.22 12:00:00 PM,96.221,12.497,,,,
1996,06.24.22 12:10:00 PM,96.234,12.401,,,,
1997,06.24.22 12:20:00 PM,96.221,12.497,,,,
1998,06.24.22 12:30:00 PM,96.219,12.594,,,,
1999,06.24.22 12:40:00 PM,96.206,12.690,,,,
2000,06.24.22 12:50:00 PM,96.195,12.690,,,,
2001,06.24.22 01:00:00 PM,96.174,12.690,,,,
2002,06.24.22 01:10:00 PM,96.193,12.787,,,,
2003,06.24.22 01:20:00 PM,96.182,12.787,,,,
2004,06.24.22 01:30:00 PM,96.172,12.787,,,,
2005,06.24.22 01:40:00 PM,96.169,12.883,,,,
2006,06.24.22 01:50:00 PM,96.167,12.980,,,,
2007,06.24.22 02:00:00 PM,96.167,12.980,,,,
2008,06.24.22 02:10:00 PM,96.165,13.076,,,,
2009,06.24.22 02:20:00 PM,96.143,13.076,,,,
2010,06.24.22 02:30:00 PM,96.154,13.076,,,,
2011,06.24.22 02:40:00 PM,96.165,13.076,,,,
2012,06.24.22 02:50:00 PM,96.165,13.076,,,,
2013,06.24.22 03:00:00 PM,96.197,13.076,,,,
2014,06.24.22 03:10:00 PM,96.208,13.076,,,,
2015,06.24.22 03:20:00 PM,96.230,13.076,,,,
2016,06.24.22 03:30:00 PM,96.197,13.076,,,,
2017,06.24.22 03:40:00 PM,96.221,12.980,,,,
2018,06.24.22 03:50:00 PM,96.232,12.980,,,,
2019,06.24.22 04:00:00 PM,96.243,12.980,,,,
2020,06.24.22 04:10:00 PM,96.243,12.980,,,,
2021,06.24.22 04:20:00 PM,96.232,12.980,,,,
2022,06.24.22 04:30:00 PM,96.234,12.883,,,,
2023,06.24.22 04:40:00 PM,96.267,12.883,,,,
2024,06.24.22 04:50:00 PM,96.343,12.883,,,,
2025,06.24.22 05:00:00 PM,96.321,12.883,,,,
2026,06.24.22 05:10:00 PM,96.300,12.883,,,,
2027,06.24.22 05:20:00 PM,96.332,12.883,,,,
2028,06.24.22 05:30:00 PM,96.367,12.787,,,,
2029,06.24.22 05:40:00 PM,96.378,12.787,,,,
2030,06.24.22 05:50:00 PM,96.402,12.690,,,,
2031,06.24.22 06:00:00 PM,96.456,12.690,,,,
2032,06.24.22 06:10:00 PM,96.434,12.690,,,,
2033,06.24.22 06:20:00 PM,96.371,12.594,,,,
2034,06.24.22 06:30:00 PM,96.360,12.594,,,,
2035,06.24.22 06:40:00 PM,96.341,12.497,,,,
2036,06.24.22 06:50:00 PM,96.341,12.497,,,,
2037,06.24.22 07:00:00 PM,96.395,12.497,,,,
2038,06.24.22 07:10:00 PM,96.373,12.497,,,,
2039,06.24.22 07:20:00 PM,96.354,12.401,,,,
2040,06.24.22 07:30:00 PM,96.332,12.401,,,,
2041,06.24.22 07:40:00 PM,96.321,12.401,,,,
2042,06.24.22 07:50:00 PM,96.310,12.401,,,,
2043,06.24.22 08:00:00 PM,96.289,12.401,,,,
2044,06.24.22 08:10:00 PM,96.301,12.304,,,,
2045,06.24.22 08:20:00 PM,96.280,12.304,,,,
2046,06.24.22 08:30:00 PM,96.280,12.304,,,,
2047,06.24.22 08:40:00 PM,96.280,12.304,,,,
2048,06.24.22 08:50:00 PM,96.301,12.304,,,,
2049,06.24.22 09:00:00 PM,96.271,12.207,,,,
2050,06.24.22 09:10:00 PM,96.260,12.207,,,,
2051,06.24.22 09:20:00 PM,96.282,12.207,,,,
2052,06.24.22 09:30:00 PM,96.304,12.207,,,,
2053,06.24.22 09:40:00 PM,96.293,12.207,,,,
2054,06.24.22 09:50:00 PM,96.284,12.110,,,,
2055,06.24.22 10:00:00 PM,96.262,12.110,,,,
2056,06.24.22 10:10:00 PM,96.284,12.110,,,,
2057,06.24.22 10:20:00 PM,96.295,12.110,,,,
2058,06.24.22 10:30:00 PM,96.273,12.110,,,,
2059,06.24.22 10:40:00 PM,96.275,12.013,,,,
2060,06.24.22 10:50:00 PM,96.264,12.013,,,,
2061,06.24.22 11:00:00 PM,96.275,12.013,,,,
2062,06.24.22 11:10:00 PM,96.286,12.013,,,,
2063,06.24.22 11:20:00 PM,96.286,12.013,,,,
2064,06.24.22 11:30:00 PM,96.255,11.916,,,,
2065,06.24.22 11:40:00 PM,96.266,11.916,,,,
2066,06.24.22 11:50:00 PM,96.277,11.916,,,,
2067,06.25.22 12:00:00 AM,96.245,11.916,,,,
2068,06.25.22 12:10:00 AM,96.234,11.916,,,,
2069,06.25.22 12:20:00 AM,96.225,11.819,,,,
2070,06.25.22 12:30:00 AM,96.236,11.819,,,,
2071,06.25.22 12:40:00 AM,96.225,11.819,,,,
2072,06.25.22 12:50:00 AM,96.225,11.819,,,,
2073,06.25.22 01:00:00 AM,96.214,11.819,,,,
2074,06.25.22 01:10:00 AM,96.214,11.819,,,,
2075,06.25.22 01:20:00 AM,96.225,11.819,,,,
2076,06.25.22 01:30:00 AM,96.216,11.722,,,,
2077,06.25.22 01:40:00 AM,96.205,11.722,,,,
2078,06.25.22 01:50:00 AM,96.216,11.722,,,,
2079,06.25.22 02:00:00 AM,96.183,11.722,,,,
2080,06.25.22 02:10:00 AM,96.194,11.722,,,,
2081,06.25.22 02:20:00 AM,96.194,11.722,,,,
2082,06.25.22 02:30:00 AM,96.194,11.722,,,,
2083,06.25.22 02:40:00 AM,96.173,11.722,,,,
2084,06.25.22 02:50:00 AM,96.183,11.722,,,,
2085,06.25.22 03:00:00 AM,96.173,11.722,,,,
2086,06.25.22 03:10:00 AM,96.175,11.625,,,,
2087,06.25.22 03:20:00 AM,96.175,11.625,,,,
2088,06.25.22 03:30:00 AM,96.185,11.625,,,,
2089,06.25.22 03:40:00 AM,96.185,11.625,,,,
2090,06.25.22 03:50:00 AM,96.207,11.625,,,,
2091,06.25.22 04:00:00 AM,96.250,11.625,,,,
2092,06.25.22 04:10:00 AM,96.382,11.528,,,,
2093,06.25.22 04:20:00 AM,96.718,11.528,,,,
2094,06.25.22 04:30:00 AM,96.807,11.431,,,,
2095,06.25.22 04:40:00 AM,96.840,11.431,,,,
2096,06.25.22 04:50:00 AM,96.852,11.334,,,,
2097,06.25.22 05:00:00 AM,96.843,11.236,,,,
2098,06.25.22 05:10:00 AM,96.845,11.139,,,,
2099,06.25.22 05:20:00 AM,96.856,11.139,,,,
2100,06.25.22 05:30:00 AM,96.836,11.041,,,,
2101,06.25.22 05:40:00 AM,96.825,11.041,,,,
2102,06.25.22 05:50:00 AM,96.827,10.944,,,,
2103,06.25.22 06:00:00 AM,96.827,10.944,,,,
2104,06.25.22 06:10:00 AM,96.818,10.846,,,,
2105,06.25.22 06:20:00 AM,96.850,10.846,,,,
2106,06.25.22 06:30:00 AM,96.818,10.846,,,,
2107,06.25.22 06:40:00 AM,96.829,10.846,,,,
2108,06.25.22 06:50:00 AM,96.796,10.846,,,,
2109,06.25.22 07:00:00 AM,96.829,10.846,,,,
2110,06.25.22 07:10:00 AM,96.839,10.846,,,,
2111,06.25.22 07:20:00 AM,96.818,10.846,,,,
2112,06.25.22 07:30:00 AM,96.829,10.846,,,,
2113,06.25.22 07:40:00 AM,96.807,10.846,,,,
2114,06.25.22 07:50:00 AM,96.785,10.846,,,,
2115,06.25.22 08:00:00 AM,96.807,10.846,,,,
2116,06.25.22 08:10:00 AM,96.796,10.846,,,,
2117,06.25.22 08:20:00 AM,96.807,10.846,,,,
2118,06.25.22 08:30:00 AM,96.794,10.944,,,,
2119,06.25.22 08:40:00 AM,96.805,10.944,,,,
2120,06.25.22 08:50:00 AM,96.784,10.944,,,,
2121,06.25.22 09:00:00 AM,96.805,10.944,,,,
2122,06.25.22 09:10:00 AM,96.784,10.944,,,,
2123,06.25.22 09:20:00 AM,96.794,10.944,,,,
2124,06.25.22 09:30:00 AM,96.803,11.041,,,,
2125,06.25.22 09:40:00 AM,96.825,11.041,,,,
2126,06.25.22 09:50:00 AM,96.814,11.041,,,,
2127,06.25.22 10:00:00 AM,96.836,11.041,,,,
2128,06.25.22 10:10:00 AM,96.825,11.041,,,,
2129,06.25.22 10:20:00 AM,96.825,11.041,,,,
2130,06.25.22 10:30:00 AM,96.845,11.139,,,,
2131,06.25.22 10:40:00 AM,96.856,11.139,,,,
2132,06.25.22 10:50:00 AM,96.867,11.139,,,,
2133,06.25.22 11:00:00 AM,96.878,11.139,,,,
2134,06.25.22 11:10:00 AM,96.878,11.139,,,,
2135,06.25.22 11:20:00 AM,96.899,11.139,,,,
2136,06.25.22 11:30:00 AM,96.897,11.236,,,,
2137,06.25.22 11:40:00 AM,96.865,11.236,,,,
2138,06.25.22 11:50:00 AM,96.874,11.334,,,,
2139,06.25.22 12:00:00 PM,96.874,11.334,,,,
2140,06.25.22 12:10:00 PM,96.885,11.334,,,,
2141,06.25.22 12:20:00 PM,96.883,11.431,,,,
2142,06.25.22 12:30:00 PM,96.894,11.431,,,,
2143,06.25.22 12:40:00 PM,96.894,11.431,,,,
2144,06.25.22 12:50:00 PM,96.905,11.431,,,,
2145,06.25.22 01:00:00 PM,96.881,11.528,,,,
2146,06.25.22 01:10:00 PM,96.892,11.528,,,,
2147,06.25.22 01:20:00 PM,96.870,11.528,,,,
2148,06.25.22 01:30:00 PM,96.881,11.528,,,,
2149,06.25.22 01:40:00 PM,96.881,11.528,,,,
2150,06.25.22 01:50:00 PM,96.901,11.625,,,,
2151,06.25.22 02:00:00 PM,96.923,11.625,,,,
2152,06.25.22 02:10:00 PM,96.933,11.625,,,,
2153,06.25.22 02:20:00 PM,96.933,11.625,,,,
2154,06.25.22 02:30:00 PM,96.944,11.625,,,,
2155,06.25.22 02:40:00 PM,96.923,11.625,,,,
2156,06.25.22 02:50:00 PM,96.955,11.625,,,,
2157,06.25.22 03:00:00 PM,96.944,11.625,,,,
2158,06.25.22 03:10:00 PM,96.966,11.625,,,,
2159,06.25.22 03:20:00 PM,96.966,11.625,,,,
2160,06.25.22 03:30:00 PM,96.944,11.625,,,,
2161,06.25.22 03:40:00 PM,96.944,11.625,,,,
2162,06.25.22 03:50:00 PM,96.966,11.625,,,,
2163,06.25.22 04:00:00 PM,96.955,11.625,,,,
2164,06.25.22 04:10:00 PM,96.933,11.625,,,,
2165,06.25.22 04:20:00 PM,96.944,11.625,,,,
2166,06.25.22 04:30:00 PM,96.966,11.625,,,,
2167,06.25.22 04:40:00 PM,96.955,11.625,,,,
2168,06.25.22 04:50:00 PM,96.955,11.625,,,,
2169,06.25.22 05:00:00 PM,96.966,11.625,,,,
2170,06.25.22 05:10:00 PM,96.957,11.528,,,,
2171,06.25.22 05:20:00 PM,96.946,11.528,,,,
2172,06.25.22 05:30:00 PM,96.946,11.528,,,,
2173,06.25.22 05:40:00 PM,96.968,11.528,,,,
2174,06.25.22 05:50:00 PM,96.946,11.528,,,,
2175,06.25.22 06:00:00 PM,96.957,11.528,,,,
2176,06.25.22 06:10:00 PM,96.957,11.528,,,,
2177,06.25.22 06:20:00 PM,96.959,11.431,,,,
2178,06.25.22 06:30:00 PM,96.948,11.431,,,,
2179,06.25.22 06:40:00 PM,96.959,11.431,,,,
2180,06.25.22 06:50:00 PM,96.959,11.431,,,,
2181,06.25.22 07:00:00 PM,96.937,11.431,,,,
2182,06.25.22 07:10:00 PM,96.948,11.431,,,,
2183,06.25.22 07:20:00 PM,96.926,11.431,,,,
2184,06.25.22 07:30:00 PM,96.937,11.431,,,,
2185,06.25.22 07:40:00 PM,96.959,11.431,,,,
2186,06.25.22 07:50:00 PM,96.959,11.431,,,,
2187,06.25.22 08:00:00 PM,96.970,11.431,,,,
2188,06.25.22 08:10:00 PM,96.948,11.431,,,,
2189,06.25.22 08:20:00 PM,96.980,11.431,,,,
2190,06.25.22 08:30:00 PM,96.950,11.334,,,,
