"Plot Title: 21154777"
"#","Date Time, GMT+03:00","Low Range, μS/cm (LGR S/N: 21154777, SEN S/N: 21154777, LBL: Кизил-кобинка ЭП)","Temp, °C (LGR S/N: 21154777, SEN S/N: 21154777, LBL: Кизил-кобинка температура)","Coupler Detached (LGR S/N: 21154777)","Coupler Attached (LGR S/N: 21154777)","Host Connected (LGR S/N: 21154777)","End Of File (LGR S/N: 21154777)"
5313,07.17.22 01:00:00 PM,85.0,13.57,,,,
5314,07.17.22 01:10:00 PM,85.0,13.63,,,,
5315,07.17.22 01:20:00 PM,85.0,13.69,,,,
5316,07.17.22 01:30:00 PM,85.2,13.76,,,,
5317,07.17.22 01:40:00 PM,85.2,13.81,,,,
5318,07.17.22 01:50:00 PM,85.2,13.88,,,,
5319,07.17.22 02:00:00 PM,85.3,13.93,,,,
5320,07.17.22 02:10:00 PM,85.3,13.99,,,,
5321,07.17.22 02:20:00 PM,85.4,14.04,,,,
5322,07.17.22 02:30:00 PM,85.4,14.09,,,,
5323,07.17.22 02:40:00 PM,85.4,14.16,,,,
5324,07.17.22 02:50:00 PM,85.4,14.21,,,,
5325,07.17.22 03:00:00 PM,85.5,14.25,,,,
5326,07.17.22 03:10:00 PM,85.5,14.30,,,,
5327,07.17.22 03:20:00 PM,85.6,14.34,,,,
5328,07.17.22 03:30:00 PM,85.6,14.36,,,,
5329,07.17.22 03:40:00 PM,85.6,14.40,,,,
5330,07.17.22 03:50:00 PM,85.5,14.44,,,,
5331,07.17.22 04:00:00 PM,85.5,14.47,,,,
5332,07.17.22 04:10:00 PM,85.5,14.49,,,,
5333,07.17.22 04:20:00 PM,85.6,14.52,,,,
5334,07.17.22 04:30:00 PM,85.6,14.55,,,,
5335,07.17.22 04:40:00 PM,85.7,14.57,,,,
5336,07.17.22 04:50:00 PM,85.7,14.58,,,,
5337,07.17.22 05:00:00 PM,85.7,14.60,,,,
5338,07.17.22 05:10:00 PM,85.8,14.61,,,,
5339,07.17.22 05:20:00 PM,85.8,14.62,,,,
5340,07.17.22 05:30:00 PM,85.8,14.64,,,,
5341,07.17.22 05:40:00 PM,85.7,14.65,,,,
5342,07.17.22 05:50:00 PM,85.8,14.65,,,,
5343,07.17.22 06:00:00 PM,85.8,14.64,,,,
5344,07.17.22 06:10:00 PM,85.8,14.64,,,,
5345,07.17.22 06:20:00 PM,85.8,14.64,,,,
5346,07.17.22 06:30:00 PM,85.9,14.62,,,,
5347,07.17.22 06:40:00 PM,86.0,14.61,,,,
5348,07.17.22 06:50:00 PM,85.8,14.58,,,,
5349,07.17.22 07:00:00 PM,85.9,14.56,,,,
5350,07.17.22 07:10:00 PM,85.8,14.55,,,,
5351,07.17.22 07:20:00 PM,85.8,14.52,,,,
5352,07.17.22 07:30:00 PM,85.8,14.49,,,,
5353,07.17.22 07:40:00 PM,85.8,14.47,,,,
5354,07.17.22 07:50:00 PM,85.9,14.46,,,,
5355,07.17.22 08:00:00 PM,85.9,14.42,,,,
5356,07.17.22 08:10:00 PM,86.0,14.39,,,,
5357,07.17.22 08:20:00 PM,86.0,14.36,,,,
5358,07.17.22 08:30:00 PM,85.9,14.33,,,,
5359,07.17.22 08:40:00 PM,85.9,14.30,,,,
5360,07.17.22 08:50:00 PM,85.9,14.26,,,,
5361,07.17.22 09:00:00 PM,85.9,14.24,,,,
5362,07.17.22 09:10:00 PM,85.9,14.18,,,,
5363,07.17.22 09:20:00 PM,85.9,14.16,,,,
5364,07.17.22 09:30:00 PM,85.9,14.13,,,,
5365,07.17.22 09:40:00 PM,85.8,14.09,,,,
5366,07.17.22 09:50:00 PM,85.8,14.07,,,,
5367,07.17.22 10:00:00 PM,85.7,14.04,,,,
5368,07.17.22 10:10:00 PM,85.7,14.02,,,,
5369,07.17.22 10:20:00 PM,85.7,14.00,,,,
5370,07.17.22 10:30:00 PM,85.7,13.98,,,,
5371,07.17.22 10:40:00 PM,85.7,13.95,,,,
5372,07.17.22 10:50:00 PM,85.6,13.93,,,,
5373,07.17.22 11:00:00 PM,85.6,13.90,,,,
5374,07.17.22 11:10:00 PM,85.5,13.89,,,,
5375,07.17.22 11:20:00 PM,85.5,13.88,,,,
5376,07.17.22 11:30:00 PM,85.5,13.85,,,,
5377,07.17.22 11:40:00 PM,85.5,13.84,,,,
5378,07.17.22 11:50:00 PM,85.5,13.80,,,,
5379,07.18.22 12:00:00 AM,85.4,13.78,,,,
5380,07.18.22 12:10:00 AM,85.9,13.77,,,,
5381,07.18.22 12:20:00 AM,85.5,13.76,,,,
5382,07.18.22 12:30:00 AM,85.5,13.75,,,,
5383,07.18.22 12:40:00 AM,85.5,13.73,,,,
5384,07.18.22 12:50:00 AM,85.5,13.72,,,,
5385,07.18.22 01:00:00 AM,85.4,13.69,,,,
5386,07.18.22 01:10:00 AM,85.3,13.68,,,,
5387,07.18.22 01:20:00 AM,85.3,13.68,,,,
5388,07.18.22 01:30:00 AM,85.3,13.67,,,,
5389,07.18.22 01:40:00 AM,85.2,13.66,,,,
5390,07.18.22 01:50:00 AM,85.3,13.64,,,,
5391,07.18.22 02:00:00 AM,85.2,13.62,,,,
5392,07.18.22 02:10:00 AM,85.2,13.60,,,,
5393,07.18.22 02:20:00 AM,85.2,13.58,,,,
5394,07.18.22 02:30:00 AM,85.2,13.55,,,,
5395,07.18.22 02:40:00 AM,85.1,13.54,,,,
5396,07.18.22 02:50:00 AM,85.2,13.50,,,,
5397,07.18.22 03:00:00 AM,85.0,13.49,,,,
5398,07.18.22 03:10:00 AM,85.3,13.46,,,,
5399,07.18.22 03:20:00 AM,84.9,13.44,,,,
5400,07.18.22 03:30:00 AM,84.8,13.41,,,,
5401,07.18.22 03:40:00 AM,84.8,13.39,,,,
5402,07.18.22 03:50:00 AM,84.8,13.35,,,,
5403,07.18.22 04:00:00 AM,84.7,13.32,,,,
5404,07.18.22 04:10:00 AM,84.8,13.28,,,,
5405,07.18.22 04:20:00 AM,84.5,13.26,,,,
5406,07.18.22 04:30:00 AM,84.6,13.22,,,,
5407,07.18.22 04:40:00 AM,84.6,13.19,,,,
5408,07.18.22 04:50:00 AM,84.6,13.17,,,,
5409,07.18.22 05:00:00 AM,84.4,13.13,,,,
5410,07.18.22 05:10:00 AM,84.3,13.10,,,,
5411,07.18.22 05:20:00 AM,84.3,13.06,,,,
5412,07.18.22 05:30:00 AM,84.2,13.02,,,,
5413,07.18.22 05:40:00 AM,84.1,12.99,,,,
5414,07.18.22 05:50:00 AM,84.1,12.96,,,,
5415,07.18.22 06:00:00 AM,84.1,12.93,,,,
5416,07.18.22 06:10:00 AM,84.0,12.90,,,,
5417,07.18.22 06:20:00 AM,83.9,12.87,,,,
5418,07.18.22 06:30:00 AM,84.0,12.84,,,,
5419,07.18.22 06:40:00 AM,83.9,12.82,,,,
5420,07.18.22 06:50:00 AM,83.9,12.79,,,,
5421,07.18.22 07:00:00 AM,83.9,12.77,,,,
5422,07.18.22 07:10:00 AM,83.8,12.74,,,,
5423,07.18.22 07:20:00 AM,83.8,12.73,,,,
5424,07.18.22 07:30:00 AM,83.8,12.72,,,,
5425,07.18.22 07:40:00 AM,83.7,12.72,,,,
5426,07.18.22 07:50:00 AM,83.6,12.69,,,,
5427,07.18.22 08:00:00 AM,83.6,12.68,,,,
5428,07.18.22 08:10:00 AM,83.6,12.68,,,,
5429,07.18.22 08:20:00 AM,83.5,12.68,,,,
5430,07.18.22 08:30:00 AM,83.5,12.66,,,,
5431,07.18.22 08:40:00 AM,83.6,12.65,,,,
5432,07.18.22 08:50:00 AM,83.5,12.66,,,,
5433,07.18.22 09:00:00 AM,83.5,12.66,,,,
5434,07.18.22 09:10:00 AM,83.5,12.68,,,,
5435,07.18.22 09:20:00 AM,83.5,12.66,,,,
5436,07.18.22 09:30:00 AM,83.4,12.69,,,,
5437,07.18.22 09:40:00 AM,83.5,12.69,,,,
5438,07.18.22 09:50:00 AM,83.5,12.70,,,,
5439,07.18.22 10:00:00 AM,83.4,12.72,,,,
5440,07.18.22 10:10:00 AM,83.5,12.73,,,,
5441,07.18.22 10:20:00 AM,83.6,12.74,,,,
5442,07.18.22 10:30:00 AM,83.5,12.77,,,,
5443,07.18.22 10:40:00 AM,83.6,12.79,,,,
5444,07.18.22 10:50:00 AM,83.6,12.82,,,,
5445,07.18.22 11:00:00 AM,83.6,12.84,,,,
5446,07.18.22 11:10:00 AM,83.6,12.87,,,,
5447,07.18.22 11:20:00 AM,83.6,12.90,,,,
5448,07.18.22 11:30:00 AM,83.6,12.93,,,,
5449,07.18.22 11:40:00 AM,83.7,12.96,,,,
5450,07.18.22 11:50:00 AM,83.7,13.00,,,,
5451,07.18.22 12:00:00 PM,83.7,13.04,,,,
5452,07.18.22 12:10:00 PM,83.7,13.08,,,,
5453,07.18.22 12:20:00 PM,83.7,13.13,,,,
5454,07.18.22 12:30:00 PM,83.8,13.15,,,,
5455,07.18.22 12:40:00 PM,83.9,13.19,,,,
5456,07.18.22 12:50:00 PM,83.9,13.23,,,,
5457,07.18.22 01:00:00 PM,84.0,13.27,,,,
5458,07.18.22 01:10:00 PM,84.0,13.32,,,,
5459,07.18.22 01:20:00 PM,84.0,13.36,,,,
5460,07.18.22 01:30:00 PM,84.0,13.41,,,,
5461,07.18.22 01:40:00 PM,84.1,13.44,,,,
5462,07.18.22 01:50:00 PM,84.2,13.48,,,,
5463,07.18.22 02:00:00 PM,84.2,13.51,,,,
5464,07.18.22 02:10:00 PM,84.2,13.55,,,,
5465,07.18.22 02:20:00 PM,84.2,13.58,,,,
5466,07.18.22 02:30:00 PM,84.2,13.62,,,,
5467,07.18.22 02:40:00 PM,84.3,13.64,,,,
5468,07.18.22 02:50:00 PM,84.2,13.66,,,,
5469,07.18.22 03:00:00 PM,84.2,13.67,,,,
5470,07.18.22 03:10:00 PM,84.3,13.71,,,,
5471,07.18.22 03:20:00 PM,84.3,13.73,,,,
5472,07.18.22 03:30:00 PM,84.3,13.75,,,,
5473,07.18.22 03:40:00 PM,84.3,13.76,,,,
5474,07.18.22 03:50:00 PM,84.3,13.78,,,,
5475,07.18.22 04:00:00 PM,84.3,13.80,,,,
5476,07.18.22 04:10:00 PM,84.3,13.81,,,,
5477,07.18.22 04:20:00 PM,84.3,13.82,,,,
5478,07.18.22 04:30:00 PM,84.2,13.82,,,,
5479,07.18.22 04:40:00 PM,84.2,13.84,,,,
5480,07.18.22 04:50:00 PM,84.3,13.82,,,,
5481,07.18.22 05:00:00 PM,84.3,13.82,,,,
5482,07.18.22 05:10:00 PM,84.3,13.84,,,,
5483,07.18.22 05:20:00 PM,84.3,13.82,,,,
5484,07.18.22 05:30:00 PM,84.3,13.81,,,,
5485,07.18.22 05:40:00 PM,84.2,13.80,,,,
5486,07.18.22 05:50:00 PM,84.2,13.80,,,,
5487,07.18.22 06:00:00 PM,84.2,13.77,,,,
5488,07.18.22 06:10:00 PM,84.2,13.77,,,,
5489,07.18.22 06:20:00 PM,84.2,13.75,,,,
5490,07.18.22 06:30:00 PM,84.1,13.73,,,,
5491,07.18.22 06:40:00 PM,84.1,13.71,,,,
5492,07.18.22 06:50:00 PM,84.2,13.68,,,,
5493,07.18.22 07:00:00 PM,84.1,13.66,,,,
5494,07.18.22 07:10:00 PM,84.1,13.63,,,,
5495,07.18.22 07:20:00 PM,84.1,13.60,,,,
5496,07.18.22 07:30:00 PM,84.1,13.58,,,,
5497,07.18.22 07:40:00 PM,84.1,13.55,,,,
5498,07.18.22 07:50:00 PM,84.0,13.51,,,,
5499,07.18.22 08:00:00 PM,84.0,13.48,,,,
5500,07.18.22 08:10:00 PM,84.0,13.44,,,,
5501,07.18.22 08:20:00 PM,84.0,13.40,,,,
5502,07.18.22 08:30:00 PM,83.9,13.33,,,,
5503,07.18.22 08:40:00 PM,83.9,13.30,,,,
5504,07.18.22 08:50:00 PM,83.8,13.26,,,,
5505,07.18.22 09:00:00 PM,83.7,13.20,,,,
5506,07.18.22 09:10:00 PM,83.7,13.17,,,,
5507,07.18.22 09:20:00 PM,83.7,13.11,,,,
5508,07.18.22 09:30:00 PM,83.6,13.06,,,,
5509,07.18.22 09:40:00 PM,83.5,13.02,,,,
5510,07.18.22 09:50:00 PM,83.5,12.97,,,,
5511,07.18.22 10:00:00 PM,83.5,12.92,,,,
5512,07.18.22 10:10:00 PM,83.4,12.87,,,,
5513,07.18.22 10:20:00 PM,83.4,12.83,,,,
5514,07.18.22 10:30:00 PM,83.3,12.79,,,,
5515,07.18.22 10:40:00 PM,83.3,12.74,,,,
5516,07.18.22 10:50:00 PM,83.2,12.70,,,,
5517,07.18.22 11:00:00 PM,83.1,12.66,,,,
5518,07.18.22 11:10:00 PM,83.1,12.63,,,,
5519,07.18.22 11:20:00 PM,83.1,12.59,,,,
5520,07.18.22 11:30:00 PM,82.9,12.56,,,,
5521,07.18.22 11:40:00 PM,82.9,12.52,,,,
5522,07.18.22 11:50:00 PM,82.9,12.48,,,,
5523,07.19.22 12:00:00 AM,82.8,12.46,,,,
5524,07.19.22 12:10:00 AM,82.8,12.42,,,,
5525,07.19.22 12:20:00 AM,82.8,12.39,,,,
5526,07.19.22 12:30:00 AM,82.7,12.35,,,,
5527,07.19.22 12:40:00 AM,82.7,12.33,,,,
5528,07.19.22 12:50:00 AM,82.7,12.30,,,,
5529,07.19.22 01:00:00 AM,82.7,12.28,,,,
5530,07.19.22 01:10:00 AM,82.6,12.24,,,,
5531,07.19.22 01:20:00 AM,82.6,12.21,,,,
5532,07.19.22 01:30:00 AM,82.6,12.20,,,,
5533,07.19.22 01:40:00 AM,82.5,12.17,,,,
5534,07.19.22 01:50:00 AM,82.4,12.15,,,,
5535,07.19.22 02:00:00 AM,82.4,12.14,,,,
5536,07.19.22 02:10:00 AM,82.4,12.10,,,,
5537,07.19.22 02:20:00 AM,82.4,12.07,,,,
5538,07.19.22 02:30:00 AM,82.4,12.05,,,,
5539,07.19.22 02:40:00 AM,82.3,12.03,,,,
5540,07.19.22 02:50:00 AM,82.3,12.01,,,,
5541,07.19.22 03:00:00 AM,82.3,11.99,,,,
5542,07.19.22 03:10:00 AM,82.1,11.97,,,,
5543,07.19.22 03:20:00 AM,82.2,11.94,,,,
5544,07.19.22 03:30:00 AM,82.2,11.93,,,,
5545,07.19.22 03:40:00 AM,82.2,11.92,,,,
5546,07.19.22 03:50:00 AM,82.2,11.90,,,,
5547,07.19.22 04:00:00 AM,82.1,11.89,,,,
5548,07.19.22 04:10:00 AM,82.1,11.88,,,,
5549,07.19.22 04:20:00 AM,82.2,11.86,,,,
5550,07.19.22 04:30:00 AM,82.0,11.85,,,,
5551,07.19.22 04:40:00 AM,82.0,11.85,,,,
5552,07.19.22 04:50:00 AM,82.0,11.83,,,,
5553,07.19.22 05:00:00 AM,82.0,11.83,,,,
5554,07.19.22 05:10:00 AM,82.0,11.83,,,,
5555,07.19.22 05:20:00 AM,81.9,11.80,,,,
5556,07.19.22 05:30:00 AM,82.0,11.79,,,,
5557,07.19.22 05:40:00 AM,81.9,11.79,,,,
5558,07.19.22 05:50:00 AM,82.0,11.79,,,,
5559,07.19.22 06:00:00 AM,81.9,11.77,,,,
5560,07.19.22 06:10:00 AM,81.9,11.76,,,,
5561,07.19.22 06:20:00 AM,81.9,11.75,,,,
5562,07.19.22 06:30:00 AM,81.9,11.74,,,,
5563,07.19.22 06:40:00 AM,81.9,11.74,,,,
5564,07.19.22 06:50:00 AM,81.8,11.72,,,,
5565,07.19.22 07:00:00 AM,81.8,11.72,,,,
5566,07.19.22 07:10:00 AM,81.7,11.71,,,,
5567,07.19.22 07:20:00 AM,81.8,11.71,,,,
5568,07.19.22 07:30:00 AM,81.7,11.71,,,,
5569,07.19.22 07:40:00 AM,81.7,11.71,,,,
5570,07.19.22 07:50:00 AM,81.7,11.71,,,,
5571,07.19.22 08:00:00 AM,81.7,11.71,,,,
5572,07.19.22 08:10:00 AM,81.8,11.74,,,,
5573,07.19.22 08:20:00 AM,81.7,11.74,,,,
5574,07.19.22 08:30:00 AM,81.8,11.76,,,,
5575,07.19.22 08:40:00 AM,81.9,11.77,,,,
5576,07.19.22 08:50:00 AM,81.8,11.80,,,,
5577,07.19.22 09:00:00 AM,81.9,11.81,,,,
5578,07.19.22 09:10:00 AM,81.9,11.84,,,,
5579,07.19.22 09:20:00 AM,81.9,11.88,,,,
5580,07.19.22 09:30:00 AM,81.9,11.90,,,,
5581,07.19.22 09:40:00 AM,81.9,11.93,,,,
5582,07.19.22 09:50:00 AM,82.0,11.97,,,,
5583,07.19.22 10:00:00 AM,81.9,12.01,,,,
5584,07.19.22 10:10:00 AM,82.1,12.03,,,,
5585,07.19.22 10:20:00 AM,82.1,12.07,,,,
5586,07.19.22 10:30:00 AM,82.1,12.11,,,,
5587,07.19.22 10:40:00 AM,82.2,12.16,,,,
5588,07.19.22 10:50:00 AM,82.1,12.21,,,,
5589,07.19.22 11:00:00 AM,82.2,12.25,,,,
5590,07.19.22 11:10:00 AM,82.2,12.30,,,,
5591,07.19.22 11:20:00 AM,82.3,12.33,,,,
5592,07.19.22 11:30:00 AM,82.3,12.38,,,,
5593,07.19.22 11:40:00 AM,82.3,12.41,,,,
5594,07.19.22 11:50:00 AM,82.4,12.46,,,,
5595,07.19.22 12:00:00 PM,82.5,12.50,,,,
5596,07.19.22 12:10:00 PM,82.4,12.53,,,,
5597,07.19.22 12:20:00 PM,82.5,12.57,,,,
5598,07.19.22 12:30:00 PM,82.5,12.61,,,,
5599,07.19.22 12:40:00 PM,82.6,12.66,,,,
5600,07.19.22 12:50:00 PM,82.6,12.69,,,,
5601,07.19.22 01:00:00 PM,82.6,12.73,,,,
5602,07.19.22 01:10:00 PM,82.7,12.75,,,,
5603,07.19.22 01:20:00 PM,82.7,12.79,,,,
5604,07.19.22 01:30:00 PM,82.7,12.84,,,,
5605,07.19.22 01:40:00 PM,82.8,12.88,,,,
5606,07.19.22 01:50:00 PM,82.8,12.93,,,,
5607,07.19.22 02:00:00 PM,82.8,12.99,,,,
5608,07.19.22 02:10:00 PM,83.0,13.04,,,,
5609,07.19.22 02:20:00 PM,83.0,13.06,,,,
5610,07.19.22 02:30:00 PM,83.0,13.11,,,,
5611,07.19.22 02:40:00 PM,83.1,13.13,,,,
5612,07.19.22 02:50:00 PM,83.1,13.15,,,,
5613,07.19.22 03:00:00 PM,83.1,13.20,,,,
5614,07.19.22 03:10:00 PM,83.1,13.24,,,,
5615,07.19.22 03:20:00 PM,83.1,13.28,,,,
5616,07.19.22 03:30:00 PM,83.2,13.31,,,,
5617,07.19.22 03:40:00 PM,83.2,13.32,,,,
5618,07.19.22 03:50:00 PM,83.2,13.37,,,,
5619,07.19.22 04:00:00 PM,83.2,13.40,,,,
5620,07.19.22 04:10:00 PM,83.2,13.42,,,,
5621,07.19.22 04:20:00 PM,83.3,13.45,,,,
5622,07.19.22 04:30:00 PM,83.3,13.46,,,,
5623,07.19.22 04:40:00 PM,83.3,13.48,,,,
5624,07.19.22 04:50:00 PM,83.3,13.50,,,,
5625,07.19.22 05:00:00 PM,83.3,13.50,,,,
5626,07.19.22 05:10:00 PM,83.3,13.51,,,,
5627,07.19.22 05:20:00 PM,83.3,13.53,,,,
5628,07.19.22 05:30:00 PM,83.4,13.54,,,,
5629,07.19.22 05:40:00 PM,83.3,13.54,,,,
5630,07.19.22 05:50:00 PM,83.4,13.54,,,,
5631,07.19.22 06:00:00 PM,83.3,13.53,,,,
5632,07.19.22 06:10:00 PM,83.4,13.53,,,,
5633,07.19.22 06:20:00 PM,83.3,13.51,,,,
5634,07.19.22 06:30:00 PM,83.4,13.51,,,,
5635,07.19.22 06:40:00 PM,83.4,13.50,,,,
5636,07.19.22 06:50:00 PM,83.4,13.49,,,,
5637,07.19.22 07:00:00 PM,83.4,13.46,,,,
5638,07.19.22 07:10:00 PM,83.4,13.46,,,,
5639,07.19.22 07:20:00 PM,83.4,13.44,,,,
5640,07.19.22 07:30:00 PM,83.5,13.42,,,,
5641,07.19.22 07:40:00 PM,83.4,13.40,,,,
5642,07.19.22 07:50:00 PM,83.4,13.39,,,,
5643,07.19.22 08:00:00 PM,83.4,13.36,,,,
5644,07.19.22 08:10:00 PM,83.4,13.33,,,,
5645,07.19.22 08:20:00 PM,83.4,13.31,,,,
5646,07.19.22 08:30:00 PM,83.4,13.28,,,,
5647,07.19.22 08:40:00 PM,83.3,13.24,,,,
5648,07.19.22 08:50:00 PM,83.3,13.20,,,,
5649,07.19.22 09:00:00 PM,83.3,13.18,,,,
5650,07.19.22 09:10:00 PM,83.2,13.14,,,,
5651,07.19.22 09:20:00 PM,83.3,13.11,,,,
5652,07.19.22 09:30:00 PM,83.2,13.09,,,,
5653,07.19.22 09:40:00 PM,83.2,13.04,,,,
5654,07.19.22 09:50:00 PM,83.2,13.01,,,,
5655,07.19.22 10:00:00 PM,83.1,12.97,,,,
5656,07.19.22 10:10:00 PM,83.1,12.93,,,,
5657,07.19.22 10:20:00 PM,83.1,12.90,,,,
5658,07.19.22 10:30:00 PM,83.0,12.86,,,,
5659,07.19.22 10:40:00 PM,83.0,12.83,,,,
5660,07.19.22 10:50:00 PM,83.0,12.79,,,,
5661,07.19.22 11:00:00 PM,82.8,12.75,,,,
5662,07.19.22 11:10:00 PM,82.8,12.72,,,,
5663,07.19.22 11:20:00 PM,82.8,12.68,,,,
5664,07.19.22 11:30:00 PM,82.8,12.65,,,,
5665,07.19.22 11:40:00 PM,82.8,12.63,,,,
5666,07.19.22 11:50:00 PM,82.8,12.59,,,,
5667,07.20.22 12:00:00 AM,82.8,12.57,,,,
5668,07.20.22 12:10:00 AM,82.8,12.53,,,,
5669,07.20.22 12:20:00 AM,82.8,12.51,,,,
5670,07.20.22 12:30:00 AM,82.7,12.50,,,,
5671,07.20.22 12:40:00 AM,82.6,12.46,,,,
5672,07.20.22 12:50:00 AM,82.7,12.44,,,,
5673,07.20.22 01:00:00 AM,82.6,12.42,,,,
5674,07.20.22 01:10:00 AM,82.6,12.41,,,,
5675,07.20.22 01:20:00 AM,82.6,12.39,,,,
5676,07.20.22 01:30:00 AM,82.6,12.37,,,,
5677,07.20.22 01:40:00 AM,82.6,12.34,,,,
5678,07.20.22 01:50:00 AM,82.5,12.34,,,,
5679,07.20.22 02:00:00 AM,82.5,12.30,,,,
5680,07.20.22 02:10:00 AM,82.5,12.29,,,,
5681,07.20.22 02:20:00 AM,82.4,12.26,,,,
5682,07.20.22 02:30:00 AM,82.4,12.24,,,,
5683,07.20.22 02:40:00 AM,82.4,12.21,,,,
5684,07.20.22 02:50:00 AM,82.4,12.20,,,,
5685,07.20.22 03:00:00 AM,82.3,12.17,,,,
5686,07.20.22 03:10:00 AM,82.3,12.15,,,,
5687,07.20.22 03:20:00 AM,82.1,12.12,,,,
5688,07.20.22 03:30:00 AM,82.1,12.11,,,,
5689,07.20.22 03:40:00 AM,82.1,12.07,,,,
5690,07.20.22 03:50:00 AM,82.1,12.05,,,,
5691,07.20.22 04:00:00 AM,82.1,12.02,,,,
5692,07.20.22 04:10:00 AM,82.0,12.01,,,,
5693,07.20.22 04:20:00 AM,81.9,11.97,,,,
5694,07.20.22 04:30:00 AM,81.9,11.94,,,,
5695,07.20.22 04:40:00 AM,81.9,11.93,,,,
5696,07.20.22 04:50:00 AM,81.8,11.90,,,,
5697,07.20.22 05:00:00 AM,81.8,11.88,,,,
5698,07.20.22 05:10:00 AM,81.7,11.86,,,,
5699,07.20.22 05:20:00 AM,81.7,11.85,,,,
5700,07.20.22 05:30:00 AM,81.6,11.83,,,,
5701,07.20.22 05:40:00 AM,81.7,11.81,,,,
5702,07.20.22 05:50:00 AM,81.6,11.80,,,,
5703,07.20.22 06:00:00 AM,81.6,11.77,,,,
5704,07.20.22 06:10:00 AM,81.6,11.76,,,,
5705,07.20.22 06:20:00 AM,81.6,11.76,,,,
5706,07.20.22 06:30:00 AM,81.5,11.74,,,,
5707,07.20.22 06:40:00 AM,81.5,11.72,,,,
5708,07.20.22 06:50:00 AM,81.5,11.72,,,,
5709,07.20.22 07:00:00 AM,81.4,11.71,,,,
5710,07.20.22 07:10:00 AM,81.4,11.70,,,,
5711,07.20.22 07:20:00 AM,81.4,11.70,,,,
5712,07.20.22 07:30:00 AM,81.4,11.70,,,,
5713,07.20.22 07:40:00 AM,81.4,11.70,,,,
5714,07.20.22 07:50:00 AM,81.4,11.71,,,,
5715,07.20.22 08:00:00 AM,81.4,11.71,,,,
5716,07.20.22 08:10:00 AM,81.5,11.72,,,,
5717,07.20.22 08:20:00 AM,81.5,11.74,,,,
5718,07.20.22 08:30:00 AM,81.4,11.75,,,,
5719,07.20.22 08:40:00 AM,81.5,11.76,,,,
5720,07.20.22 08:50:00 AM,81.6,11.79,,,,
5721,07.20.22 09:00:00 AM,81.6,11.80,,,,
5722,07.20.22 09:10:00 AM,81.6,11.83,,,,
5723,07.20.22 09:20:00 AM,81.6,11.85,,,,
5724,07.20.22 09:30:00 AM,81.6,11.88,,,,
5725,07.20.22 09:40:00 AM,81.7,11.90,,,,
5726,07.20.22 09:50:00 AM,81.8,11.94,,,,
5727,07.20.22 10:00:00 AM,81.9,11.97,,,,
5728,07.20.22 10:10:00 AM,81.9,11.99,,,,
5729,07.20.22 10:20:00 AM,81.9,12.05,,,,
5730,07.20.22 10:30:00 AM,81.9,12.07,,,,
5731,07.20.22 10:40:00 AM,82.0,12.12,,,,
5732,07.20.22 10:50:00 AM,82.1,12.16,,,,
5733,07.20.22 11:00:00 AM,82.1,12.20,,,,
5734,07.20.22 11:10:00 AM,82.1,12.24,,,,
5735,07.20.22 11:20:00 AM,82.1,12.28,,,,
5736,07.20.22 11:30:00 AM,82.1,12.32,,,,
5737,07.20.22 11:40:00 AM,82.3,12.37,,,,
5738,07.20.22 11:50:00 AM,82.3,12.43,,,,
5739,07.20.22 12:00:00 PM,82.3,12.47,,,,
5740,07.20.22 12:10:00 PM,82.3,12.52,,,,
5741,07.20.22 12:20:00 PM,82.4,12.57,,,,
5742,07.20.22 12:30:00 PM,82.5,12.60,,,,
5743,07.20.22 12:40:00 PM,82.5,12.65,,,,
5744,07.20.22 12:50:00 PM,82.5,12.69,,,,
5745,07.20.22 01:00:00 PM,82.6,12.74,,,,
5746,07.20.22 01:10:00 PM,82.7,12.79,,,,
5747,07.20.22 01:20:00 PM,82.7,12.84,,,,
5748,07.20.22 01:30:00 PM,82.7,12.88,,,,
5749,07.20.22 01:40:00 PM,82.8,12.93,,,,
5750,07.20.22 01:50:00 PM,82.8,13.00,,,,
5751,07.20.22 02:00:00 PM,82.9,13.05,,,,
5752,07.20.22 02:10:00 PM,83.0,13.11,,,,
5753,07.20.22 02:20:00 PM,83.1,13.17,,,,
5754,07.20.22 02:30:00 PM,83.1,13.20,,,,
5755,07.20.22 02:40:00 PM,83.1,13.24,,,,
5756,07.20.22 02:50:00 PM,83.1,13.27,,,,
5757,07.20.22 03:00:00 PM,83.1,13.30,,,,
5758,07.20.22 03:10:00 PM,83.1,13.32,,,,
5759,07.20.22 03:20:00 PM,83.1,13.33,,,,
5760,07.20.22 03:30:00 PM,83.1,13.36,,,,
5761,07.20.22 03:40:00 PM,83.1,13.39,,,,
5762,07.20.22 03:50:00 PM,83.2,13.41,,,,
5763,07.20.22 04:00:00 PM,83.2,13.41,,,,
5764,07.20.22 04:10:00 PM,83.3,13.42,,,,
5765,07.20.22 04:20:00 PM,83.2,13.45,,,,
5766,07.20.22 04:30:00 PM,83.2,13.48,,,,
5767,07.20.22 04:40:00 PM,83.2,13.50,,,,
5768,07.20.22 04:50:00 PM,83.3,13.50,,,,
5769,07.20.22 05:00:00 PM,83.3,13.53,,,,
5770,07.20.22 05:10:00 PM,83.3,13.53,,,,
5771,07.20.22 05:20:00 PM,83.3,13.54,,,,
